wind_onshore,pv,load,installed_renewables
0.910,0,0.09881506849,0
0.932,0,0.09222739726,0
0.952,0,0.07716986301,0
0.964,0,0.06681780822,0
0.965,0,0.06399452055,0
0.964,0,0.06023013699,0
0.959,0,0.05834794521,0
0.954,0,0.05740684932,0
0.948,0,0.0592890411,0
0.942,0,0.06587671233,0
0.940,0.014,0.06964109589,0.014
0.938,0.061,0.07434657534,0.061
0.932,0.124,0.07622876712,0.124
0.922,0.179,0.07905205479,0.179
0.906,0.217,0.08469863014,0.217
0.876,0.244,0.08658082192,0.244
0.834,0.239,0.08658082192,0.239
0.778,0.212,0.08752191781,0.212
0.724,0.172,0.08469863014,0.172
0.692,0.119,0.08281643836,0.119
0.718,0.057,0.08281643836,0.057
0.782,0.004,0.08469863014,0.004
0.842,0,0.09881506849,0
0.895,0,0.1035205479,0
0.928,0,0.09881506849,0
0.940,0,0.09222739726,0
0.938,0,0.07716986301,0
0.929,0,0.06681780822,0
0.920,0,0.06399452055,0
0.912,0,0.06023013699,0
0.906,0,0.05834794521,0
0.900,0,0.05740684932,0
0.882,0,0.0592890411,0
0.849,0,0.06587671233,0
0.815,0.025,0.06964109589,0.025
0.793,0.084,0.07434657534,0.084
0.772,0.133,0.07622876712,0.133
0.742,0.188,0.07905205479,0.188
0.697,0.231,0.08469863014,0.231
0.640,0.224,0.08658082192,0.224
0.591,0.224,0.08658082192,0.224
0.567,0.198,0.08752191781,0.198
0.574,0.158,0.08469863014,0.158
0.604,0.102,0.08281643836,0.102
0.639,0.041,0.08281643836,0.041
0.657,0.001,0.08469863014,0.001
0.674,0,0.09881506849,0
0.695,0,0.1035205479,0
0.720,0,0.09881506849,0
0.737,0,0.09222739726,0
0.751,0,0.07716986301,0
0.765,0,0.06681780822,0
0.766,0,0.06399452055,0
0.760,0,0.06023013699,0
0.770,0,0.05834794521,0
0.808,0,0.05740684932,0
0.856,0,0.0592890411,0
0.895,0,0.06587671233,0
0.919,0.017,0.06964109589,0.017
0.927,0.078,0.07434657534,0.078
0.927,0.151,0.07622876712,0.151
0.932,0.222,0.07905205479,0.222
0.930,0.271,0.08469863014,0.271
0.920,0.294,0.08658082192,0.294
0.908,0.291,0.08658082192,0.291
0.895,0.257,0.08752191781,0.257
0.886,0.204,0.08469863014,0.204
0.884,0.131,0.08281643836,0.131
0.895,0.053,0.08281643836,0.053
0.914,0.002,0.08469863014,0.002
0.935,0,0.09881506849,0
0.953,0,0.1035205479,0
0.966,0,0.09881506849,0
0.974,0,0.09222739726,0
0.975,0,0.07716986301,0
0.968,0,0.06681780822,0
0.960,0,0.06399452055,0
0.953,0,0.06023013699,0
0.948,0,0.05834794521,0
0.952,0,0.05740684932,0
0.954,0,0.0592890411,0
0.955,0,0.06587671233,0
0.952,0.027,0.06964109589,0.027
0.938,0.126,0.07434657534,0.126
0.919,0.239,0.07622876712,0.239
0.901,0.357,0.07905205479,0.357
0.877,0.455,0.08469863014,0.455
0.840,0.513,0.08658082192,0.513
0.803,0.520,0.08658082192,0.520
0.777,0.475,0.08752191781,0.475
0.764,0.389,0.08469863014,0.389
0.753,0.258,0.08281643836,0.258
0.766,0.112,0.08281643836,0.112
0.788,0.007,0.08469863014,0.007
0.811,0,0.09881506849,0
0.827,0,0.1035205479,0
0.840,0,0.09881506849,0
0.849,0,0.09222739726,0
0.860,0,0.07716986301,0
0.873,0,0.06681780822,0
0.881,0,0.06399452055,0
0.878,0,0.06023013699,0
0.867,0,0.05834794521,0
0.852,0,0.05740684932,0
0.831,0,0.0592890411,0
0.804,0,0.06587671233,0
0.786,0.017,0.06964109589,0.017
0.772,0.083,0.07434657534,0.083
0.755,0.175,0.07622876712,0.175
0.732,0.257,0.07905205479,0.257
0.701,0.328,0.08469863014,0.328
0.668,0.370,0.08658082192,0.370
0.645,0.340,0.08658082192,0.340
0.636,0.309,0.08752191781,0.309
0.638,0.250,0.08469863014,0.250
0.653,0.149,0.08281643836,0.149
0.694,0.074,0.08281643836,0.074
0.729,0.005,0.08469863014,0.005
0.756,0,0.09881506849,0
0.777,0,0.1035205479,0
0.780,0,0.09881506849,0
0.769,0,0.09222739726,0
0.746,0,0.07716986301,0
0.751,0,0.06681780822,0
0.762,0,0.06399452055,0
0.751,0,0.06023013699,0
0.745,0,0.05834794521,0
0.735,0,0.05740684932,0
0.713,0,0.0592890411,0
0.688,0,0.06587671233,0
0.674,0.027,0.06964109589,0.027
0.676,0.121,0.07434657534,0.121
0.655,0.228,0.07622876712,0.228
0.617,0.311,0.07905205479,0.311
0.550,0.395,0.08469863014,0.395
0.471,0.472,0.08658082192,0.472
0.406,0.522,0.08658082192,0.522
0.367,0.506,0.08752191781,0.506
0.357,0.413,0.08469863014,0.413
0.368,0.275,0.08281643836,0.275
0.395,0.118,0.08281643836,0.118
0.426,0.008,0.08469863014,0.008
0.463,0,0.09881506849,0
0.507,0,0.1035205479,0
0.553,0,0.09881506849,0
0.580,0,0.09222739726,0
0.600,0,0.07716986301,0
0.616,0,0.06681780822,0
0.628,0,0.06399452055,0
0.625,0,0.06023013699,0
0.619,0,0.05834794521,0
0.603,0,0.05740684932,0
0.566,0,0.0592890411,0
0.506,0,0.06587671233,0
0.464,0.018,0.06964109589,0.018
0.429,0.074,0.07434657534,0.074
0.399,0.148,0.07622876712,0.148
0.364,0.219,0.07905205479,0.219
0.303,0.261,0.08469863014,0.261
0.228,0.279,0.08658082192,0.279
0.164,0.268,0.08658082192,0.268
0.117,0.221,0.08752191781,0.221
0.089,0.168,0.08469863014,0.168
0.084,0.108,0.08281643836,0.108
0.098,0.041,0.08281643836,0.041
0.135,0.002,0.08469863014,0.002
0.191,0,0.09881506849,0
0.248,0,0.1035205479,0
0.275,0,0.09881506849,0
0.249,0,0.09222739726,0
0.197,0,0.07716986301,0
0.158,0,0.06681780822,0
0.138,0,0.06399452055,0
0.129,0,0.06023013699,0
0.112,0,0.05834794521,0
0.087,0,0.05740684932,0
0.071,0,0.0592890411,0
0.070,0,0.06587671233,0
0.089,0.025,0.06964109589,0.025
0.119,0.103,0.07434657534,0.103
0.153,0.189,0.07622876712,0.189
0.169,0.267,0.07905205479,0.267
0.164,0.326,0.08469863014,0.326
0.144,0.368,0.08658082192,0.368
0.114,0.346,0.08658082192,0.346
0.090,0.259,0.08752191781,0.259
0.083,0.197,0.08469863014,0.197
0.101,0.125,0.08281643836,0.125
0.145,0.049,0.08281643836,0.049
0.208,0.002,0.08469863014,0.002
0.278,0,0.09881506849,0
0.349,0,0.1035205479,0
0.411,0,0.09881506849,0
0.447,0,0.09222739726,0
0.464,0,0.07716986301,0
0.472,0,0.06681780822,0
0.476,0,0.06399452055,0
0.482,0,0.06023013699,0
0.506,0,0.05834794521,0
0.535,0,0.05740684932,0
0.554,0,0.0592890411,0
0.560,0,0.06587671233,0
0.574,0.021,0.06964109589,0.021
0.596,0.099,0.07434657534,0.099
0.618,0.193,0.07622876712,0.193
0.618,0.268,0.07905205479,0.268
0.575,0.325,0.08469863014,0.325
0.479,0.356,0.08658082192,0.356
0.360,0.358,0.08658082192,0.358
0.274,0.316,0.08752191781,0.316
0.265,0.237,0.08469863014,0.237
0.325,0.160,0.08281643836,0.160
0.425,0.070,0.08281643836,0.070
0.528,0.004,0.08469863014,0.004
0.597,0,0.09881506849,0
0.654,0,0.1035205479,0
0.697,0,0.09881506849,0
0.748,0,0.09222739726,0
0.772,0,0.07716986301,0
0.755,0,0.06681780822,0
0.762,0,0.06399452055,0
0.754,0,0.06023013699,0
0.757,0,0.05834794521,0
0.768,0,0.05740684932,0
0.764,0,0.0592890411,0
0.757,0,0.06587671233,0
0.746,0.017,0.06964109589,0.017
0.766,0.093,0.07434657534,0.093
0.770,0.201,0.07622876712,0.201
0.770,0.301,0.07905205479,0.301
0.751,0.373,0.08469863014,0.373
0.708,0.396,0.08658082192,0.396
0.658,0.381,0.08658082192,0.381
0.625,0.329,0.08752191781,0.329
0.635,0.239,0.08469863014,0.239
0.680,0.151,0.08281643836,0.151
0.737,0.059,0.08281643836,0.059
0.776,0.003,0.08469863014,0.003
0.795,0,0.09881506849,0
0.810,0,0.1035205479,0
0.818,0,0.09881506849,0
0.820,0,0.09222739726,0
0.823,0,0.07716986301,0
0.833,0,0.06681780822,0
0.838,0,0.06399452055,0
0.836,0,0.06023013699,0
0.839,0,0.05834794521,0
0.845,0,0.05740684932,0
0.833,0,0.0592890411,0
0.813,0,0.06587671233,0
0.800,0.024,0.06964109589,0.024
0.800,0.095,0.07434657534,0.095
0.785,0.172,0.07622876712,0.172
0.757,0.250,0.07905205479,0.250
0.704,0.335,0.08469863014,0.335
0.642,0.398,0.08658082192,0.398
0.590,0.404,0.08658082192,0.404
0.573,0.373,0.08752191781,0.373
0.586,0.301,0.08469863014,0.301
0.607,0.170,0.08281643836,0.170
0.649,0.061,0.08281643836,0.061
0.693,0.002,0.08469863014,0.002
0.695,0,0.09881506849,0
0.679,0,0.1035205479,0
0.642,0,0.09881506849,0
0.604,0,0.09222739726,0
0.583,0,0.07716986301,0
0.568,0,0.06681780822,0
0.538,0,0.06399452055,0
0.504,0,0.06023013699,0
0.488,0,0.05834794521,0
0.504,0,0.05740684932,0
0.523,0,0.0592890411,0
0.535,0,0.06587671233,0
0.555,0.033,0.06964109589,0.033
0.583,0.129,0.07434657534,0.129
0.576,0.212,0.07622876712,0.212
0.544,0.272,0.07905205479,0.272
0.467,0.304,0.08469863014,0.304
0.373,0.302,0.08658082192,0.302
0.289,0.254,0.08658082192,0.254
0.237,0.209,0.08752191781,0.209
0.208,0.157,0.08469863014,0.157
0.191,0.095,0.08281643836,0.095
0.199,0.040,0.08281643836,0.040
0.233,0.001,0.08469863014,0.001
0.278,0,0.09881506849,0
0.308,0,0.1035205479,0
0.303,0,0.09881506849,0
0.282,0,0.09222739726,0
0.279,0,0.07716986301,0
0.315,0,0.06681780822,0
0.373,0,0.06399452055,0
0.415,0,0.06023013699,0
0.426,0,0.05834794521,0
0.395,0,0.05740684932,0
0.332,0,0.0592890411,0
0.261,0,0.06587671233,0
0.195,0.042,0.06964109589,0.042
0.137,0.160,0.07434657534,0.160
0.081,0.269,0.07622876712,0.269
0.046,0.338,0.07905205479,0.338
0.036,0.382,0.08469863014,0.382
0.042,0.384,0.08658082192,0.384
0.063,0.350,0.08658082192,0.350
0.102,0.301,0.08752191781,0.301
0.152,0.237,0.08469863014,0.237
0.203,0.147,0.08281643836,0.147
0.254,0.063,0.08281643836,0.063
0.315,0.002,0.08469863014,0.002
0.346,0,0.09881506849,0
0.369,0,0.1035205479,0
0.389,0,0.09881506849,0
0.393,0,0.09222739726,0
0.403,0,0.07716986301,0
0.424,0,0.06681780822,0
0.434,0,0.06399452055,0
0.447,0,0.06023013699,0
0.447,0,0.05834794521,0
0.416,0,0.05740684932,0
0.393,0,0.0592890411,0
0.367,0,0.06587671233,0
0.348,0.014,0.06964109589,0.014
0.358,0.070,0.07434657534,0.070
0.343,0.139,0.07622876712,0.139
0.305,0.203,0.07905205479,0.203
0.263,0.248,0.08469863014,0.248
0.225,0.273,0.08658082192,0.273
0.188,0.260,0.08658082192,0.260
0.167,0.231,0.08752191781,0.231
0.178,0.179,0.08469863014,0.179
0.207,0.111,0.08281643836,0.111
0.245,0.043,0.08281643836,0.043
0.285,0.001,0.08469863014,0.001
0.334,0,0.09881506849,0
0.391,0,0.1035205479,0
0.433,0,0.09881506849,0
0.476,0,0.09222739726,0
0.513,0,0.07716986301,0
0.547,0,0.06681780822,0
0.581,0,0.06399452055,0
0.601,0,0.06023013699,0
0.608,0,0.05834794521,0
0.622,0,0.05740684932,0
0.655,0,0.0592890411,0
0.687,0,0.06587671233,0
0.709,0.045,0.06964109589,0.045
0.737,0.181,0.07434657534,0.181
0.719,0.327,0.07622876712,0.327
0.673,0.462,0.07905205479,0.462
0.607,0.549,0.08469863014,0.549
0.547,0.569,0.08658082192,0.569
0.501,0.550,0.08658082192,0.550
0.467,0.495,0.08752191781,0.495
0.454,0.411,0.08469863014,0.411
0.451,0.307,0.08281643836,0.307
0.467,0.150,0.08281643836,0.150
0.491,0.009,0.08469863014,0.009
0.510,0,0.09881506849,0
0.550,0,0.1035205479,0
0.591,0,0.09881506849,0
0.619,0,0.09222739726,0
0.633,0,0.07716986301,0
0.620,0,0.06681780822,0
0.630,0,0.06399452055,0
0.629,0,0.06023013699,0
0.637,0,0.05834794521,0
0.633,0,0.05740684932,0
0.599,0,0.0592890411,0
0.550,0,0.06587671233,0
0.491,0.041,0.06964109589,0.041
0.463,0.146,0.07434657534,0.146
0.425,0.250,0.07622876712,0.250
0.371,0.354,0.07905205479,0.354
0.295,0.406,0.08469863014,0.406
0.222,0.433,0.08658082192,0.433
0.164,0.401,0.08658082192,0.401
0.121,0.338,0.08752191781,0.338
0.102,0.230,0.08469863014,0.230
0.110,0.121,0.08281643836,0.121
0.146,0.031,0.08281643836,0.031
0.207,0,0.08469863014,0
0.270,0,0.09881506849,0
0.325,0,0.1035205479,0
0.355,0,0.09881506849,0
0.376,0,0.09222739726,0
0.403,0,0.07716986301,0
0.424,0,0.06681780822,0
0.453,0,0.06399452055,0
0.481,0,0.06023013699,0
0.501,0,0.05834794521,0
0.502,0,0.05740684932,0
0.487,0,0.0592890411,0
0.454,0,0.06587671233,0
0.421,0.041,0.06964109589,0.041
0.415,0.184,0.07434657534,0.184
0.396,0.357,0.07622876712,0.357
0.363,0.515,0.07905205479,0.515
0.305,0.630,0.08469863014,0.630
0.243,0.677,0.08658082192,0.677
0.201,0.673,0.08658082192,0.673
0.184,0.617,0.08752191781,0.617
0.196,0.513,0.08469863014,0.513
0.237,0.360,0.08281643836,0.360
0.311,0.178,0.08281643836,0.178
0.397,0.009,0.08469863014,0.009
0.449,0,0.09881506849,0
0.487,0,0.1035205479,0
0.501,0,0.09881506849,0
0.502,0,0.09222739726,0
0.488,0,0.07716986301,0
0.472,0,0.06681780822,0
0.459,0,0.06399452055,0
0.444,0,0.06023013699,0
0.429,0,0.05834794521,0
0.413,0,0.05740684932,0
0.397,0,0.0592890411,0
0.391,0,0.06587671233,0
0.392,0.063,0.06964109589,0.063
0.398,0.267,0.07434657534,0.267
0.385,0.458,0.07622876712,0.458
0.361,0.598,0.07905205479,0.598
0.308,0.685,0.08469863014,0.685
0.233,0.721,0.08658082192,0.721
0.181,0.714,0.08658082192,0.714
0.157,0.656,0.08752191781,0.656
0.165,0.549,0.08469863014,0.549
0.198,0.393,0.08281643836,0.393
0.255,0.196,0.08281643836,0.196
0.324,0.011,0.08469863014,0.011
0.396,0,0.09881506849,0
0.469,0,0.1035205479,0
0.523,0,0.09881506849,0
0.547,0,0.09222739726,0
0.549,0,0.07716986301,0
0.528,0,0.06681780822,0
0.504,0,0.06399452055,0
0.488,0,0.06023013699,0
0.498,0,0.05834794521,0
0.519,0,0.05740684932,0
0.535,0,0.0592890411,0
0.535,0,0.06587671233,0
0.530,0.048,0.06964109589,0.048
0.535,0.192,0.07434657534,0.192
0.514,0.361,0.07622876712,0.361
0.485,0.504,0.07905205479,0.504
0.442,0.577,0.08469863014,0.577
0.401,0.584,0.08658082192,0.584
0.374,0.580,0.08658082192,0.580
0.362,0.524,0.08752191781,0.524
0.371,0.424,0.08469863014,0.424
0.407,0.268,0.08281643836,0.268
0.456,0.109,0.08281643836,0.109
0.502,0.005,0.08469863014,0.005
0.527,0,0.09881506849,0
0.535,0,0.1035205479,0
0.532,0,0.09881506849,0
0.568,0,0.09222739726,0
0.592,0,0.07716986301,0
0.626,0,0.06681780822,0
0.669,0,0.06399452055,0
0.709,0,0.06023013699,0
0.751,0,0.05834794521,0
0.771,0,0.05740684932,0
0.757,0,0.0592890411,0
0.725,0,0.06587671233,0
0.695,0.041,0.06964109589,0.041
0.682,0.159,0.07434657534,0.159
0.653,0.309,0.07622876712,0.309
0.622,0.431,0.07905205479,0.431
0.586,0.509,0.08469863014,0.509
0.552,0.523,0.08658082192,0.523
0.517,0.509,0.08658082192,0.509
0.495,0.441,0.08752191781,0.441
0.497,0.325,0.08469863014,0.325
0.505,0.188,0.08281643836,0.188
0.510,0.067,0.08281643836,0.067
0.499,0.002,0.08469863014,0.002
0.494,0,0.09881506849,0
0.517,0,0.1035205479,0
0.594,0,0.09881506849,0
0.615,0,0.09222739726,0
0.635,0,0.07716986301,0
0.654,0,0.06681780822,0
0.668,0,0.06399452055,0
0.690,0,0.06023013699,0
0.714,0,0.05834794521,0
0.737,0,0.05740684932,0
0.739,0,0.0592890411,0
0.726,0,0.06587671233,0
0.709,0.021,0.06964109589,0.021
0.718,0.098,0.07434657534,0.098
0.688,0.184,0.07622876712,0.184
0.630,0.274,0.07905205479,0.274
0.550,0.334,0.08469863014,0.334
0.457,0.329,0.08658082192,0.329
0.352,0.297,0.08658082192,0.297
0.302,0.252,0.08752191781,0.252
0.319,0.184,0.08469863014,0.184
0.383,0.111,0.08281643836,0.111
0.503,0.044,0.08281643836,0.044
0.621,0.001,0.08469863014,0.001
0.677,0,0.09881506849,0
0.717,0,0.1035205479,0
0.725,0,0.09881506849,0
0.713,0,0.09222739726,0
0.671,0,0.07716986301,0
0.599,0,0.06681780822,0
0.528,0,0.06399452055,0
0.469,0,0.06023013699,0
0.442,0,0.05834794521,0
0.444,0,0.05740684932,0
0.444,0,0.0592890411,0
0.464,0,0.06587671233,0
0.491,0.044,0.06964109589,0.044
0.510,0.184,0.07434657534,0.184
0.498,0.321,0.07622876712,0.321
0.474,0.423,0.07905205479,0.423
0.424,0.452,0.08469863014,0.452
0.356,0.458,0.08658082192,0.458
0.307,0.442,0.08658082192,0.442
0.277,0.411,0.08752191781,0.411
0.270,0.330,0.08469863014,0.330
0.294,0.235,0.08281643836,0.235
0.333,0.116,0.08281643836,0.116
0.361,0.006,0.08469863014,0.006
0.367,0,0.09881506849,0
0.379,0,0.1035205479,0
0.386,0,0.09881506849,0
0.398,0,0.09222739726,0
0.407,0,0.07716986301,0
0.415,0,0.06681780822,0
0.421,0,0.06399452055,0
0.428,0,0.06023013699,0
0.442,0,0.05834794521,0
0.464,0,0.05740684932,0
0.457,0,0.0592890411,0
0.444,0,0.06587671233,0
0.459,0.060,0.06964109589,0.060
0.495,0.246,0.07434657534,0.246
0.510,0.433,0.07622876712,0.433
0.498,0.581,0.07905205479,0.581
0.447,0.672,0.08469863014,0.672
0.386,0.708,0.08658082192,0.708
0.339,0.701,0.08658082192,0.701
0.311,0.642,0.08752191781,0.642
0.306,0.529,0.08469863014,0.529
0.329,0.366,0.08281643836,0.366
0.376,0.169,0.08281643836,0.169
0.410,0.009,0.08469863014,0.009
0.425,0,0.09881506849,0
0.428,0,0.1035205479,0
0.413,0,0.09881506849,0
0.398,0,0.09222739726,0
0.430,0,0.07716986301,0
0.484,0,0.06681780822,0
0.521,0,0.06399452055,0
0.555,0,0.06023013699,0
0.591,0,0.05834794521,0
0.587,0,0.05740684932,0
0.490,0,0.0592890411,0
0.364,0,0.06587671233,0
0.289,0.045,0.06964109589,0.045
0.264,0.210,0.07434657534,0.210
0.255,0.411,0.07622876712,0.411
0.246,0.552,0.07905205479,0.552
0.225,0.605,0.08469863014,0.605
0.192,0.612,0.08658082192,0.612
0.164,0.611,0.08658082192,0.611
0.154,0.571,0.08752191781,0.571
0.157,0.463,0.08469863014,0.463
0.167,0.320,0.08281643836,0.320
0.200,0.154,0.08281643836,0.154
0.264,0.007,0.08469863014,0.007
0.345,0,0.09881506849,0
0.434,0,0.1035205479,0
0.520,0,0.09881506849,0
0.605,0,0.09222739726,0
0.683,0,0.07716986301,0
0.686,0,0.06681780822,0
0.645,0,0.06399452055,0
0.590,0,0.06023013699,0
0.564,0,0.05834794521,0
0.578,0,0.05740684932,0
0.574,0,0.0592890411,0
0.556,0,0.06587671233,0
0.529,0.060,0.06964109589,0.060
0.491,0.258,0.07434657534,0.258
0.435,0.451,0.07622876712,0.451
0.367,0.593,0.07905205479,0.593
0.297,0.699,0.08469863014,0.699
0.218,0.729,0.08658082192,0.729
0.145,0.721,0.08658082192,0.721
0.088,0.670,0.08752191781,0.670
0.047,0.570,0.08469863014,0.570
0.029,0.413,0.08281643836,0.413
0.043,0.217,0.08281643836,0.217
0.102,0.011,0.08469863014,0.011
0.203,0,0.09881506849,0
0.332,0,0.1035205479,0
0.454,0,0.09881506849,0
0.540,0,0.09222739726,0
0.596,0,0.07716986301,0
0.627,0,0.06681780822,0
0.635,0,0.06399452055,0
0.637,0,0.06023013699,0
0.615,0,0.05834794521,0
0.611,0,0.05740684932,0
0.607,0,0.0592890411,0
0.598,0,0.06587671233,0
0.587,0.076,0.06964109589,0.076
0.594,0.295,0.07434657534,0.295
0.578,0.484,0.07622876712,0.484
0.538,0.613,0.07905205479,0.613
0.481,0.700,0.08469863014,0.700
0.429,0.735,0.08658082192,0.735
0.395,0.719,0.08658082192,0.719
0.386,0.670,0.08752191781,0.670
0.402,0.578,0.08469863014,0.578
0.442,0.430,0.08281643836,0.430
0.505,0.235,0.08281643836,0.235
0.574,0.012,0.08469863014,0.012
0.620,0,0.09881506849,0
0.649,0,0.1035205479,0
0.661,0,0.09881506849,0
0.661,0,0.09222739726,0
0.644,0,0.07716986301,0
0.637,0,0.06681780822,0
0.622,0,0.06399452055,0
0.595,0,0.06023013699,0
0.561,0,0.05834794521,0
0.536,0,0.05740684932,0
0.506,0,0.0592890411,0
0.473,0,0.06587671233,0
0.456,0.095,0.06964109589,0.095
0.450,0.332,0.07434657534,0.332
0.413,0.521,0.07622876712,0.521
0.367,0.653,0.07905205479,0.653
0.313,0.734,0.08469863014,0.734
0.262,0.767,0.08658082192,0.767
0.230,0.755,0.08658082192,0.755
0.231,0.698,0.08752191781,0.698
0.263,0.595,0.08469863014,0.595
0.315,0.445,0.08281643836,0.445
0.380,0.247,0.08281643836,0.247
0.435,0.013,0.08469863014,0.013
0.470,0,0.09881506849,0
0.476,0,0.1035205479,0
0.471,0,0.09881506849,0
0.468,0,0.09222739726,0
0.479,0,0.07716986301,0
0.514,0,0.06681780822,0
0.580,0,0.06399452055,0
0.605,0,0.06023013699,0
0.540,0,0.05834794521,0
0.495,0,0.05740684932,0
0.506,0,0.0592890411,0
0.548,0,0.06587671233,0
0.575,0.065,0.06964109589,0.065
0.574,0.254,0.07434657534,0.254
0.550,0.445,0.07622876712,0.445
0.525,0.585,0.07905205479,0.585
0.481,0.683,0.08469863014,0.683
0.428,0.737,0.08658082192,0.737
0.380,0.721,0.08658082192,0.721
0.355,0.651,0.08752191781,0.651
0.358,0.537,0.08469863014,0.537
0.381,0.372,0.08281643836,0.372
0.430,0.186,0.08281643836,0.186
0.494,0.008,0.08469863014,0.008
0.557,0,0.09881506849,0
0.603,0,0.1035205479,0
0.633,0,0.09881506849,0
0.672,0,0.09222739726,0
0.713,0,0.07716986301,0
0.750,0,0.06681780822,0
0.784,0,0.06399452055,0
0.770,0,0.06023013699,0
0.733,0,0.05834794521,0
0.710,0,0.05740684932,0
0.700,0,0.0592890411,0
0.691,0,0.06587671233,0
0.672,0.043,0.06964109589,0.043
0.654,0.192,0.07434657534,0.192
0.632,0.341,0.07622876712,0.341
0.605,0.461,0.07905205479,0.461
0.554,0.556,0.08469863014,0.556
0.473,0.585,0.08658082192,0.585
0.407,0.596,0.08658082192,0.596
0.392,0.585,0.08752191781,0.585
0.414,0.485,0.08469863014,0.485
0.447,0.299,0.08281643836,0.299
0.486,0.113,0.08281643836,0.113
0.510,0.004,0.08469863014,0.004
0.513,0,0.09881506849,0
0.532,0,0.1035205479,0
0.566,0,0.09881506849,0
0.568,0,0.09222739726,0
0.568,0,0.07716986301,0
0.580,0,0.06681780822,0
0.588,0,0.06399452055,0
0.615,0,0.06023013699,0
0.697,0,0.05834794521,0
0.737,0,0.05740684932,0
0.695,0,0.0592890411,0
0.613,0,0.06587671233,0
0.516,0.028,0.06964109589,0.028
0.466,0.122,0.07434657534,0.122
0.458,0.186,0.07622876712,0.186
0.453,0.245,0.07905205479,0.245
0.442,0.279,0.08469863014,0.279
0.403,0.296,0.08658082192,0.296
0.313,0.280,0.08658082192,0.280
0.202,0.245,0.08752191781,0.245
0.138,0.185,0.08469863014,0.185
0.134,0.112,0.08281643836,0.112
0.182,0.043,0.08281643836,0.043
0.251,0,0.08469863014,0
0.313,0,0.09881506849,0
0.355,0,0.1035205479,0
0.386,0,0.09881506849,0
0.428,0,0.09222739726,0
0.495,0,0.07716986301,0
0.567,0,0.06681780822,0
0.633,0,0.06399452055,0
0.682,0,0.06023013699,0
0.695,0,0.05834794521,0
0.695,0,0.05740684932,0
0.700,0,0.0592890411,0
0.714,0,0.06587671233,0
0.713,0.009,0.06964109589,0.009
0.737,0.059,0.07434657534,0.059
0.724,0.115,0.07622876712,0.115
0.690,0.160,0.07905205479,0.160
0.642,0.192,0.08469863014,0.192
0.592,0.212,0.08658082192,0.212
0.552,0.214,0.08658082192,0.214
0.535,0.179,0.08752191781,0.179
0.545,0.141,0.08469863014,0.141
0.572,0.081,0.08281643836,0.081
0.642,0.029,0.08281643836,0.029
0.707,0,0.08469863014,0
0.754,0,0.09881506849,0
0.802,0,0.1035205479,0
0.834,0,0.09881506849,0
0.848,0,0.09222739726,0
0.839,0,0.07716986301,0
0.825,0,0.06681780822,0
0.800,0,0.06399452055,0
0.774,0,0.06023013699,0
0.762,0,0.05834794521,0
0.758,0,0.05740684932,0
0.739,0,0.0592890411,0
0.704,0,0.06587671233,0
0.663,0.011,0.06964109589,0.011
0.622,0.064,0.07434657534,0.064
0.569,0.137,0.07622876712,0.137
0.532,0.214,0.07905205479,0.214
0.494,0.271,0.08469863014,0.271
0.466,0.302,0.08658082192,0.302
0.442,0.285,0.08658082192,0.285
0.429,0.252,0.08752191781,0.252
0.443,0.195,0.08469863014,0.195
0.488,0.132,0.08281643836,0.132
0.552,0.059,0.08281643836,0.059
0.618,0.003,0.08469863014,0.003
0.682,0,0.09881506849,0
0.738,0,0.1035205479,0
0.776,0,0.09881506849,0
0.795,0,0.09222739726,0
0.806,0,0.07716986301,0
0.808,0,0.06681780822,0
0.793,0,0.06399452055,0
0.763,0,0.06023013699,0
0.718,0,0.05834794521,0
0.667,0,0.05740684932,0
0.613,0,0.0592890411,0
0.566,0,0.06587671233,0
0.540,0.087,0.06964109589,0.087
0.545,0.315,0.07434657534,0.315
0.526,0.508,0.07622876712,0.508
0.482,0.640,0.07905205479,0.640
0.433,0.720,0.08469863014,0.720
0.388,0.754,0.08658082192,0.754
0.352,0.741,0.08658082192,0.741
0.340,0.681,0.08752191781,0.681
0.350,0.585,0.08469863014,0.585
0.382,0.435,0.08281643836,0.435
0.442,0.239,0.08281643836,0.239
0.502,0.010,0.08469863014,0.010
0.547,0,0.09881506849,0
0.566,0,0.1035205479,0
0.547,0,0.09881506849,0
0.513,0,0.09222739726,0
0.484,0,0.07716986301,0
0.477,0,0.06681780822,0
0.488,0,0.06399452055,0
0.507,0,0.06023013699,0
0.525,0,0.05834794521,0
0.532,0,0.05740684932,0
0.531,0,0.0592890411,0
0.538,0,0.06587671233,0
0.562,0.073,0.06964109589,0.073
0.595,0.302,0.07434657534,0.302
0.580,0.479,0.07622876712,0.479
0.525,0.599,0.07905205479,0.599
0.450,0.663,0.08469863014,0.663
0.361,0.674,0.08658082192,0.674
0.270,0.668,0.08658082192,0.668
0.210,0.629,0.08752191781,0.629
0.186,0.556,0.08469863014,0.556
0.200,0.411,0.08281643836,0.411
0.269,0.217,0.08281643836,0.217
0.388,0.009,0.08469863014,0.009
0.507,0,0.09881506849,0
0.578,0,0.1035205479,0
0.601,0,0.09881506849,0
0.614,0,0.09222739726,0
0.615,0,0.07716986301,0
0.615,0,0.06681780822,0
0.637,0,0.06399452055,0
0.680,0,0.06023013699,0
0.720,0,0.05834794521,0
0.731,0,0.05740684932,0
